year,contract_id,measure,stars
2016,C0129,Plan All-Cause Readmissions,4.0
2016,C0130,Plan All-Cause Readmissions,3.5
2016,C0131,Plan All-Cause Readmissions,3.5
2016,C0132,Plan All-Cause Readmissions,3.5
2016,C0133,Plan All-Cause Readmissions,3.5
2016,C0134,Plan All-Cause Readmissions,3.5
2016,C0135,Plan All-Cause Readmissions,4.0
2016,C0136,Plan All-Cause Readmissions,3.5
2016,C0137,Plan All-Cause Readmissions,4.0
2016,C0138,Plan All-Cause Readmissions,3.5
2016,C0139,Plan All-Cause Readmissions,3.5
2016,C0140,Plan All-Cause Readmissions,4.0
2016,C0141,Plan All-Cause Readmissions,3.5
2016,C0142,Plan All-Cause Readmissions,3.5
2016,C0143,Plan All-Cause Readmissions,3.5
2016,C0144,Plan All-Cause Readmissions,3.5
2016,C0145,Plan All-Cause Readmissions,4.0
2016,C0146,Plan All-Cause Readmissions,3.5
2016,C0147,Plan All-Cause Readmissions,4.0
2016,C0148,Plan All-Cause Readmissions,4.0
2016,C0149,Plan All-Cause Readmissions,4.0
2016,C0150,Plan All-Cause Readmissions,3.5
2016,C0151,Plan All-Cause Readmissions,3.5
2016,C0152,Plan All-Cause Readmissions,3.5
2016,C0153,Plan All-Cause Readmissions,3.5
2016,C0154,Plan All-Cause Readmissions,4.0
2016,C0155,Plan All-Cause Readmissions,4.0
2016,C0156,Plan All-Cause Readmissions,3.5
2016,C0157,Plan All-Cause Readmissions,4.0
2016,C0158,Plan All-Cause Readmissions,4.0
2016,C0159,Plan All-Cause Readmissions,4.0
2016,C0160,Plan All-Cause Readmissions,4.0
2016,C0161,Plan All-Cause Readmissions,3.5
2016,C0162,Plan All-Cause Readmissions,3.5
2016,C0163,Plan All-Cause Readmissions,4.0
2016,C0164,Plan All-Cause Readmissions,3.5
2016,C0165,Plan All-Cause Readmissions,3.5
2016,C0166,Plan All-Cause Readmissions,3.5
2016,C0167,Plan All-Cause Readmissions,3.5
2016,C0168,Plan All-Cause Readmissions,3.5
2016,C0169,Plan All-Cause Readmissions,4.0
2016,C0170,Plan All-Cause Readmissions,3.5
2016,C0171,Plan All-Cause Readmissions,3.5
2016,C0172,Plan All-Cause Readmissions,4.0
2016,C0173,Plan All-Cause Readmissions,4.0
2016,C0174,Plan All-Cause Readmissions,3.5
2016,C0175,Plan All-Cause Readmissions,4.0
2016,C0176,Plan All-Cause Readmissions,4.0
2016,C0177,Plan All-Cause Readmissions,4.0
2016,C0178,Plan All-Cause Readmissions,4.0
2016,C0179,Plan All-Cause Readmissions,4.0
2016,C0180,Plan All-Cause Readmissions,4.0
2016,C0181,Plan All-Cause Readmissions,3.5
2016,C0182,Plan All-Cause Readmissions,3.5
2016,C0183,Plan All-Cause Readmissions,4.0
2016,C0184,Plan All-Cause Readmissions,4.0
2016,C0185,Plan All-Cause Readmissions,4.0
2016,C0186,Plan All-Cause Readmissions,3.5
2016,C0187,Plan All-Cause Readmissions,3.5
2016,C0188,Plan All-Cause Readmissions,3.5
2016,C0189,Plan All-Cause Readmissions,4.0
2016,C0190,Plan All-Cause Readmissions,3.5
2016,C0191,Plan All-Cause Readmissions,3.5
2016,C0192,Plan All-Cause Readmissions,3.5
2016,C0193,Plan All-Cause Readmissions,4.0
2016,C0194,Plan All-Cause Readmissions,4.0
2016,C0195,Plan All-Cause Readmissions,4.0
2016,C0196,Plan All-Cause Readmissions,3.5
2016,C0197,Plan All-Cause Readmissions,3.5
2016,C0198,Plan All-Cause Readmissions,3.5
2016,C0199,Plan All-Cause Readmissions,3.5
2016,C0200,Plan All-Cause Readmissions,3.5
2016,C0201,Plan All-Cause Readmissions,3.5
2016,C0202,Plan All-Cause Readmissions,3.5
2016,C0203,Plan All-Cause Readmissions,3.5
2016,C0204,Plan All-Cause Readmissions,4.0
2016,C0205,Plan All-Cause Readmissions,4.0
2016,C0206,Plan All-Cause Readmissions,3.5
2016,C0207,Plan All-Cause Readmissions,4.0
2016,C0208,Plan All-Cause Readmissions,4.0
2016,C0209,Plan All-Cause Readmissions,4.0
2016,C0210,Plan All-Cause Readmissions,3.5
2016,C0211,Plan All-Cause Readmissions,3.5
2016,C0212,Plan All-Cause Readmissions,4.0
2016,C0213,Plan All-Cause Readmissions,3.5
2016,C0214,Plan All-Cause Readmissions,4.0
2016,C0215,Plan All-Cause Readmissions,4.0
2016,C0216,Plan All-Cause Readmissions,3.5
2016,C0217,Plan All-Cause Readmissions,3.5
2016,C0218,Plan All-Cause Readmissions,4.0
2016,C0219,Plan All-Cause Readmissions,3.5
2016,C0220,Plan All-Cause Readmissions,3.5
2016,C0221,Plan All-Cause Readmissions,3.5
2016,C0222,Plan All-Cause Readmissions,3.5
2016,C0223,Plan All-Cause Readmissions,4.0
2016,C0224,Plan All-Cause Readmissions,4.0
2016,C0225,Plan All-Cause Readmissions,3.5
2016,C0226,Plan All-Cause Readmissions,4.0
2016,C0227,Plan All-Cause Readmissions,3.5
2016,C0228,Plan All-Cause Readmissions,4.0
2016,C0229,Plan All-Cause Readmissions,4.0
2016,C0230,Plan All-Cause Readmissions,3.5
2016,C0231,Plan All-Cause Readmissions,3.5
2016,C0232,Plan All-Cause Readmissions,3.5
2016,C0233,Plan All-Cause Readmissions,3.5
2016,C0234,Plan All-Cause Readmissions,4.0
2016,C0235,Plan All-Cause Readmissions,3.5
2016,C0236,Plan All-Cause Readmissions,3.5
2016,C0237,Plan All-Cause Readmissions,4.0
2016,C0238,Plan All-Cause Readmissions,4.0
2016,C0239,Plan All-Cause Readmissions,3.5
2016,C0240,Plan All-Cause Readmissions,3.5
2016,C0241,Plan All-Cause Readmissions,3.5
2016,C0242,Plan All-Cause Readmissions,3.5
2016,C0243,Plan All-Cause Readmissions,4.0
2016,C0244,Plan All-Cause Readmissions,4.0
2016,C0245,Plan All-Cause Readmissions,4.0
2016,C0246,Plan All-Cause Readmissions,3.5
2016,C0247,Plan All-Cause Readmissions,3.5
2016,C0248,Plan All-Cause Readmissions,4.0
2016,C0249,Plan All-Cause Readmissions,3.5
2016,C0250,Plan All-Cause Readmissions,4.0
2016,C0001,Controlling Blood Pressure,3.5
2016,C0002,Controlling Blood Pressure,3.5
2016,C0003,Controlling Blood Pressure,3.5
2016,C0004,Controlling Blood Pressure,3.5
2016,C0005,Controlling Blood Pressure,3.5
2016,C0006,Controlling Blood Pressure,3.5
2016,C0007,Controlling Blood Pressure,4.0
2016,C0008,Controlling Blood Pressure,4.0
2016,C0009,Controlling Blood Pressure,3.5
2016,C0010,Controlling Blood Pressure,3.5
2016,C0011,Controlling Blood Pressure,4.0
2016,C0012,Controlling Blood Pressure,3.5
2016,C0013,Controlling Blood Pressure,4.0
2016,C0014,Controlling Blood Pressure,3.5
2016,C0015,Controlling Blood Pressure,3.5
2016,C0016,Controlling Blood Pressure,4.0
2016,C0017,Controlling Blood Pressure,4.0
2016,C0018,Controlling Blood Pressure,3.5
2016,C0019,Controlling Blood Pressure,3.5
2016,C0020,Controlling Blood Pressure,3.5
2016,C0021,Controlling Blood Pressure,4.0
2016,C0022,Controlling Blood Pressure,3.5
2016,C0023,Controlling Blood Pressure,4.0
2016,C0024,Controlling Blood Pressure,4.0
2016,C0025,Controlling Blood Pressure,3.5
2016,C0026,Controlling Blood Pressure,4.0
2016,C0027,Controlling Blood Pressure,3.5
2016,C0028,Controlling Blood Pressure,4.0
2016,C0029,Controlling Blood Pressure,3.5
2016,C0030,Controlling Blood Pressure,4.0
2016,C0031,Controlling Blood Pressure,3.5
2016,C0032,Controlling Blood Pressure,3.5
2016,C0033,Controlling Blood Pressure,3.5
2016,C0034,Controlling Blood Pressure,4.0
2016,C0035,Controlling Blood Pressure,3.5
2016,C0036,Controlling Blood Pressure,3.5
2016,C0037,Controlling Blood Pressure,3.5
2016,C0038,Controlling Blood Pressure,3.5
2016,C0039,Controlling Blood Pressure,3.5
2016,C0040,Controlling Blood Pressure,3.5
2016,C0041,Controlling Blood Pressure,3.5
2016,C0042,Controlling Blood Pressure,3.5
2016,C0043,Controlling Blood Pressure,3.5
2016,C0044,Controlling Blood Pressure,3.5
2016,C0045,Controlling Blood Pressure,3.5
2016,C0046,Controlling Blood Pressure,3.5
2016,C0047,Controlling Blood Pressure,4.0
2016,C0048,Controlling Blood Pressure,3.5
2016,C0049,Controlling Blood Pressure,4.0
2016,C0050,Controlling Blood Pressure,4.0
2016,C0051,Controlling Blood Pressure,4.0
2016,C0052,Controlling Blood Pressure,3.5
2016,C0053,Controlling Blood Pressure,3.5
2016,C0054,Controlling Blood Pressure,4.0
2016,C0055,Controlling Blood Pressure,4.0
2016,C0056,Controlling Blood Pressure,3.5
2016,C0057,Controlling Blood Pressure,3.5
2016,C0058,Controlling Blood Pressure,3.5
2016,C0059,Controlling Blood Pressure,3.5
2016,C0060,Controlling Blood Pressure,4.0
2016,C0061,Controlling Blood Pressure,4.0
2016,C0062,Controlling Blood Pressure,3.5
2016,C0063,Controlling Blood Pressure,3.5
2016,C0064,Controlling Blood Pressure,3.5
2016,C0065,Controlling Blood Pressure,4.0
2016,C0066,Controlling Blood Pressure,3.5
2016,C0067,Controlling Blood Pressure,3.5
2016,C0068,Controlling Blood Pressure,3.5
2016,C0069,Controlling Blood Pressure,3.5
2016,C0070,Controlling Blood Pressure,4.0
2016,C0071,Controlling Blood Pressure,3.5
2016,C0072,Controlling Blood Pressure,3.5
2016,C0073,Controlling Blood Pressure,3.5
2016,C0074,Controlling Blood Pressure,4.0
2016,C0075,Controlling Blood Pressure,4.0
2016,C0076,Controlling Blood Pressure,4.0
2016,C0077,Controlling Blood Pressure,3.5
2016,C0078,Controlling Blood Pressure,3.5
2016,C0079,Controlling Blood Pressure,4.0
2016,C0080,Controlling Blood Pressure,4.0
2016,C0081,Controlling Blood Pressure,4.0
2016,C0082,Controlling Blood Pressure,3.5
2016,C0083,Controlling Blood Pressure,3.5
2016,C0084,Controlling Blood Pressure,3.5
2016,C0085,Controlling Blood Pressure,4.0
2016,C0086,Controlling Blood Pressure,4.0
2016,C0087,Controlling Blood Pressure,4.0
2016,C0088,Controlling Blood Pressure,3.5
2016,C0089,Controlling Blood Pressure,3.5
2016,C0090,Controlling Blood Pressure,3.5
2016,C0091,Controlling Blood Pressure,4.0
2016,C0092,Controlling Blood Pressure,3.5
2016,C0093,Controlling Blood Pressure,3.5
2016,C0094,Controlling Blood Pressure,4.0
2016,C0095,Controlling Blood Pressure,3.5
2016,C0096,Controlling Blood Pressure,4.0
2016,C0097,Controlling Blood Pressure,3.5
2016,C0098,Controlling Blood Pressure,3.5
2016,C0099,Controlling Blood Pressure,3.5
2016,C0100,Controlling Blood Pressure,3.5
2016,C0101,Controlling Blood Pressure,3.5
2016,C0102,Controlling Blood Pressure,4.0
2016,C0103,Controlling Blood Pressure,3.5
2016,C0104,Controlling Blood Pressure,3.5
2016,C0105,Controlling Blood Pressure,4.0
2016,C0106,Controlling Blood Pressure,3.5
2016,C0107,Controlling Blood Pressure,3.5
2016,C0108,Controlling Blood Pressure,4.0
2016,C0109,Controlling Blood Pressure,3.5
2016,C0110,Controlling Blood Pressure,3.5
2016,C0111,Controlling Blood Pressure,3.5
2016,C0112,Controlling Blood Pressure,3.5
2016,C0113,Controlling Blood Pressure,3.5
2016,C0114,Controlling Blood Pressure,4.0
2016,C0115,Controlling Blood Pressure,4.0
2016,C0116,Controlling Blood Pressure,3.5
2016,C0117,Controlling Blood Pressure,3.5
2016,C0118,Controlling Blood Pressure,3.5
2016,C0119,Controlling Blood Pressure,3.5
2016,C0120,Controlling Blood Pressure,3.5
2016,C0121,Controlling Blood Pressure,3.5
2016,C0122,Controlling Blood Pressure,3.5
2016,C0123,Controlling Blood Pressure,3.5
2016,C0124,Controlling Blood Pressure,4.0
2016,C0125,Controlling Blood Pressure,3.5
2016,C0126,Controlling Blood Pressure,3.5
2016,C0127,Controlling Blood Pressure,3.5
2016,C0128,Controlling Blood Pressure,3.5
2016,C0129,Controlling Blood Pressure,3.5
2016,C0130,Controlling Blood Pressure,3.5
2016,C0131,Controlling Blood Pressure,4.0
2016,C0132,Controlling Blood Pressure,3.5
2016,C0133,Controlling Blood Pressure,4.0
2016,C0134,Controlling Blood Pressure,3.5
2016,C0135,Controlling Blood Pressure,3.5
2016,C0136,Controlling Blood Pressure,3.5
2016,C0137,Controlling Blood Pressure,3.5
2016,C0138,Controlling Blood Pressure,4.0
2016,C0139,Controlling Blood Pressure,3.5
2016,C0140,Controlling Blood Pressure,3.5
2016,C0141,Controlling Blood Pressure,3.5
2016,C0142,Controlling Blood Pressure,4.0
2016,C0143,Controlling Blood Pressure,3.5
2016,C0144,Controlling Blood Pressure,4.0
2016,C0145,Controlling Blood Pressure,3.5
2016,C0146,Controlling Blood Pressure,3.5
2016,C0147,Controlling Blood Pressure,3.5
2016,C0148,Controlling Blood Pressure,3.5
2016,C0149,Controlling Blood Pressure,3.5
2016,C0150,Controlling Blood Pressure,4.0
2016,C0151,Controlling Blood Pressure,3.5
2016,C0152,Controlling Blood Pressure,4.0
2016,C0153,Controlling Blood Pressure,3.5
2016,C0154,Controlling Blood Pressure,4.0
2016,C0155,Controlling Blood Pressure,3.5
2016,C0156,Controlling Blood Pressure,3.5
2016,C0157,Controlling Blood Pressure,3.5
2016,C0158,Controlling Blood Pressure,3.5
2016,C0159,Controlling Blood Pressure,4.0
2016,C0160,Controlling Blood Pressure,3.5
2016,C0161,Controlling Blood Pressure,3.5
2016,C0162,Controlling Blood Pressure,4.0
2016,C0163,Controlling Blood Pressure,3.5
2016,C0164,Controlling Blood Pressure,3.5
2016,C0165,Controlling Blood Pressure,3.5
2016,C0166,Controlling Blood Pressure,4.0
2016,C0167,Controlling Blood Pressure,3.5
2016,C0168,Controlling Blood Pressure,4.0
2016,C0169,Controlling Blood Pressure,4.0
2016,C0170,Controlling Blood Pressure,3.5
2016,C0171,Controlling Blood Pressure,4.0
2016,C0172,Controlling Blood Pressure,3.5
2016,C0173,Controlling Blood Pressure,4.0
2016,C0174,Controlling Blood Pressure,4.0
2016,C0175,Controlling Blood Pressure,3.5
2016,C0176,Controlling Blood Pressure,3.5
2016,C0177,Controlling Blood Pressure,4.0
2016,C0178,Controlling Blood Pressure,3.5
2016,C0179,Controlling Blood Pressure,4.0
2016,C0180,Controlling Blood Pressure,4.0
2016,C0181,Controlling Blood Pressure,4.0
2016,C0182,Controlling Blood Pressure,4.0
2016,C0183,Controlling Blood Pressure,4.0
2016,C0184,Controlling Blood Pressure,4.0
2016,C0185,Controlling Blood Pressure,3.5
2016,C0186,Controlling Blood Pressure,4.0
2016,C0187,Controlling Blood Pressure,3.5
2016,C0188,Controlling Blood Pressure,3.5
2016,C0189,Controlling Blood Pressure,3.5
2016,C0190,Controlling Blood Pressure,3.5
2016,C0191,Controlling Blood Pressure,3.5
2016,C0192,Controlling Blood Pressure,3.5
2016,C0193,Controlling Blood Pressure,4.0
2016,C0194,Controlling Blood Pressure,4.0
2016,C0195,Controlling Blood Pressure,3.5
2016,C0196,Controlling Blood Pressure,3.5
2016,C0197,Controlling Blood Pressure,3.5
2016,C0198,Controlling Blood Pressure,4.0
2016,C0199,Controlling Blood Pressure,3.5
2016,C0200,Controlling Blood Pressure,4.0
2016,C0201,Controlling Blood Pressure,3.5
2016,C0202,Controlling Blood Pressure,3.5
2016,C0203,Controlling Blood Pressure,4.0
2016,C0204,Controlling Blood Pressure,4.0
2016,C0205,Controlling Blood Pressure,3.5
2016,C0206,Controlling Blood Pressure,3.5
2016,C0207,Controlling Blood Pressure,3.5
2016,C0208,Controlling Blood Pressure,4.0
2016,C0209,Controlling Blood Pressure,3.5
2016,C0210,Controlling Blood Pressure,3.5
2016,C0211,Controlling Blood Pressure,3.5
2016,C0212,Controlling Blood Pressure,4.0
2016,C0213,Controlling Blood Pressure,3.5
2016,C0214,Controlling Blood Pressure,3.5
2016,C0215,Controlling Blood Pressure,3.5
2016,C0216,Controlling Blood Pressure,4.0
2016,C0217,Controlling Blood Pressure,4.0
2016,C0218,Controlling Blood Pressure,3.5
2016,C0219,Controlling Blood Pressure,4.0
2016,C0220,Controlling Blood Pressure,3.5
2016,C0221,Controlling Blood Pressure,3.5
2016,C0222,Controlling Blood Pressure,3.5
2016,C0223,Controlling Blood Pressure,3.5
2016,C0224,Controlling Blood Pressure,3.5
2016,C0225,Controlling Blood Pressure,4.0
2016,C0226,Controlling Blood Pressure,3.5
2016,C0227,Controlling Blood Pressure,3.5
2016,C0228,Controlling Blood Pressure,3.5
2016,C0229,Controlling Blood Pressure,4.0
2016,C0230,Controlling Blood Pressure,4.0
2016,C0231,Controlling Blood Pressure,3.5
2016,C0232,Controlling Blood Pressure,3.5
2016,C0233,Controlling Blood Pressure,3.5
2016,C0234,Controlling Blood Pressure,4.0
2016,C0235,Controlling Blood Pressure,3.5
2016,C0236,Controlling Blood Pressure,3.5
2016,C0237,Controlling Blood Pressure,3.5
2016,C0238,Controlling Blood Pressure,3.5
2016,C0239,Controlling Blood Pressure,4.0
2016,C0240,Controlling Blood Pressure,3.5
2016,C0241,Controlling Blood Pressure,3.5
2016,C0242,Controlling Blood Pressure,3.5
2016,C0243,Controlling Blood Pressure,3.5
2016,C0244,Controlling Blood Pressure,3.5
2016,C0245,Controlling Blood Pressure,4.0
2016,C0246,Controlling Blood Pressure,3.5
2016,C0247,Controlling Blood Pressure,3.5
2016,C0248,Controlling Blood Pressure,3.5
2016,C0249,Controlling Blood Pressure,3.5
2016,C0250,Controlling Blood Pressure,4.0
2017,C0001,Breast Cancer Screening,3.5
2017,C0002,Breast Cancer Screening,3.5
2017,C0003,Breast Cancer Screening,4.0
2017,C0004,Breast Cancer Screening,3.5
2017,C0005,Breast Cancer Screening,4.0
2017,C0006,Breast Cancer Screening,3.5
2017,C0007,Breast Cancer Screening,3.5
2017,C0008,Breast Cancer Screening,3.5
2017,C0009,Breast Cancer Screening,3.5
2017,C0010,Breast Cancer Screening,4.0
2017,C0011,Breast Cancer Screening,3.5
2017,C0012,Breast Cancer Screening,3.5
2017,C0013,Breast Cancer Screening,4.0
2017,C0014,Breast Cancer Screening,3.5
2017,C0015,Breast Cancer Screening,3.5
2017,C0016,Breast Cancer Screening,3.5
2017,C0017,Breast Cancer Screening,3.5
2017,C0018,Breast Cancer Screening,4.0
2017,C0019,Breast Cancer Screening,3.5
2017,C0020,Breast Cancer Screening,4.0
2017,C0021,Breast Cancer Screening,3.5
2017,C0022,Breast Cancer Screening,4.0
2017,C0023,Breast Cancer Screening,3.5
2017,C0024,Breast Cancer Screening,3.5
2017,C0025,Breast Cancer Screening,3.5
2017,C0026,Breast Cancer Screening,4.0
2017,C0027,Breast Cancer Screening,3.5
2017,C0028,Breast Cancer Screening,4.0
2017,C0029,Breast Cancer Screening,4.0
2017,C0030,Breast Cancer Screening,3.5
2017,C0031,Breast Cancer Screening,3.5
2017,C0032,Breast Cancer Screening,4.0
2017,C0033,Breast Cancer Screening,3.5
2017,C0034,Breast Cancer Screening,3.5
2017,C0035,Breast Cancer Screening,3.5
2017,C0036,Breast Cancer Screening,4.0
2017,C0037,Breast Cancer Screening,3.5
2017,C0038,Breast Cancer Screening,4.0
2017,C0039,Breast Cancer Screening,3.5
2017,C0040,Breast Cancer Screening,3.5
2017,C0041,Breast Cancer Screening,4.0
2017,C0042,Breast Cancer Screening,3.5
2017,C0043,Breast Cancer Screening,3.5
2017,C0044,Breast Cancer Screening,4.0
2017,C0045,Breast Cancer Screening,3.5
2017,C0046,Breast Cancer Screening,3.5
2017,C0047,Breast Cancer Screening,4.0
2017,C0048,Breast Cancer Screening,3.5
2017,C0049,Breast Cancer Screening,3.5
2017,C0050,Breast Cancer Screening,4.0
2017,C0051,Breast Cancer Screening,3.5
2017,C0052,Breast Cancer Screening,4.0
2017,C0053,Breast Cancer Screening,4.0
2017,C0054,Breast Cancer Screening,4.0
2017,C0055,Breast Cancer Screening,4.0
2017,C0056,Breast Cancer Screening,4.0
2017,C0057,Breast Cancer Screening,3.5
2017,C0058,Breast Cancer Screening,3.5
2017,C0059,Breast Cancer Screening,3.5
2017,C0060,Breast Cancer Screening,3.5
2017,C0061,Breast Cancer Screening,3.5
2017,C0062,Breast Cancer Screening,3.5
2017,C0063,Breast Cancer Screening,3.5
2017,C0064,Breast Cancer Screening,3.5
2017,C0065,Breast Cancer Screening,4.0
2017,C0066,Breast Cancer Screening,3.5
2017,C0067,Breast Cancer Screening,3.5
2017,C0068,Breast Cancer Screening,4.0
