index,value,is_one,rolling_density_ones
5228,1,1,0.5
5229,1,1,0.505
5230,2,0,0.5
5231,2,0,0.495
5232,1,1,0.5
5233,2,0,0.495
5234,2,0,0.49
5235,1,1,0.495
5236,2,0,0.495
5237,1,1,0.495
5238,1,1,0.5
5239,2,0,0.5
5240,1,1,0.5
5241,1,1,0.5
5242,2,0,0.5
5243,2,0,0.495
5244,1,1,0.5
5245,2,0,0.5
5246,1,1,0.5
5247,1,1,0.505
5248,2,0,0.5
5249,1,1,0.5
5250,2,0,0.5
5251,2,0,0.5
5252,1,1,0.5
5253,2,0,0.5
5254,2,0,0.5
5255,1,1,0.5
5256,1,1,0.505
5257,2,0,0.5
5258,1,1,0.5
5259,1,1,0.505
5260,2,0,0.5
5261,1,1,0.5
5262,2,0,0.5
5263,2,0,0.5
5264,1,1,0.5
5265,1,1,0.505
5266,2,0,0.505
5267,1,1,0.505
5268,1,1,0.505
5269,2,0,0.505
5270,2,0,0.5
5271,1,1,0.505
5272,2,0,0.505
5273,1,1,0.505
5274,1,1,0.51
5275,2,0,0.51
5276,1,1,0.51
5277,2,0,0.505
5278,2,0,0.505
5279,1,1,0.505
5280,2,0,0.5
5281,2,0,0.5
5282,1,1,0.5
5283,1,1,0.505
5284,2,0,0.505
5285,1,1,0.505
5286,1,1,0.505
5287,2,0,0.505
5288,2,0,0.5
5289,1,1,0.5
5290,2,0,0.5
5291,1,1,0.505
5292,1,1,0.505
5293,2,0,0.505
5294,1,1,0.51
5295,1,1,0.51
5296,2,0,0.51
5297,2,0,0.505
5298,1,1,0.505
5299,2,0,0.505
5300,2,0,0.5
5301,1,1,0.505
5302,2,0,0.505
5303,1,1,0.505
5304,1,1,0.505
5305,2,0,0.505
5306,2,0,0.5
5307,1,1,0.5
5308,2,0,0.5
5309,2,0,0.5
5310,1,1,0.5
5311,1,1,0.505
5312,2,0,0.5
5313,1,1,0.5
5314,2,0,0.5
5315,2,0,0.495
5316,1,1,0.495
5317,2,0,0.495
5318,1,1,0.5
5319,1,1,0.5
5320,2,0,0.5
5321,1,1,0.505
5322,1,1,0.505
5323,2,0,0.5
5324,2,0,0.5
5325,1,1,0.5
5326,2,0,0.5
5327,1,1,0.505
5328,1,1,0.505
5329,2,0,0.505
5330,1,1,0.505
5331,2,0,0.5
5332,2,0,0.5
5333,1,1,0.5
5334,1,1,0.5
5335,2,0,0.5
5336,1,1,0.505
5337,1,1,0.505
5338,2,0,0.505
5339,1,1,0.505
5340,2,0,0.5
5341,2,0,0.5
5342,1,1,0.5
5343,2,0,0.5
5344,1,1,0.505
5345,1,1,0.505
5346,2,0,0.5
5347,2,0,0.5
5348,1,1,0.5
5349,2,0,0.495
5350,2,0,0.495
5351,1,1,0.5
5352,1,1,0.5
5353,2,0,0.5
5354,1,1,0.505
5355,2,0,0.5
5356,2,0,0.5
5357,1,1,0.5
5358,2,0,0.495
5359,2,0,0.495
5360,1,1,0.495
5361,1,1,0.5
5362,2,0,0.5
5363,1,1,0.5
5364,1,1,0.5
5365,2,0,0.5
5366,1,1,0.5
5367,2,0,0.495
5368,2,0,0.495
5369,1,1,0.495
5370,1,1,0.5
5371,2,0,0.5
5372,1,1,0.5
5373,1,1,0.505
5374,2,0,0.505
5375,2,0,0.5
5376,1,1,0.5
5377,2,0,0.5
5378,2,0,0.495
5379,1,1,0.5
5380,2,0,0.5
5381,1,1,0.5
5382,1,1,0.505
5383,2,0,0.5
5384,1,1,0.5
5385,2,0,0.5
5386,2,0,0.5
5387,1,1,0.5
5388,1,1,0.505
5389,2,0,0.505
5390,1,1,0.505
5391,1,1,0.505
5392,2,0,0.505
5393,1,1,0.505
5394,2,0,0.5
5395,2,0,0.5
5396,1,1,0.5
5397,2,0,0.5
5398,2,0,0.5
5399,1,1,0.5
5400,1,1,0.505
5401,2,0,0.505
5402,1,1,0.505
5403,1,1,0.505
5404,2,0,0.505
5405,2,0,0.5
5406,1,1,0.505
5407,2,0,0.505
5408,1,1,0.505
5409,1,1,0.51
5410,2,0,0.505
5411,1,1,0.505
5412,2,0,0.505
5413,2,0,0.5
5414,1,1,0.5
5415,1,1,0.505
5416,2,0,0.505
5417,1,1,0.505
5418,1,1,0.51
5419,2,0,0.51
5420,1,1,0.51
5421,2,0,0.505
5422,2,0,0.505
5423,1,1,0.505
5424,2,0,0.505
5425,2,0,0.505
5426,1,1,0.505
5427,1,1,0.51
5428,2,0,0.505
5429,1,1,0.505
5430,2,0,0.505
5431,2,0,0.505
5432,1,1,0.505
5433,2,0,0.505
5434,1,1,0.51
5435,1,1,0.51
5436,2,0,0.51
5437,1,1,0.51
5438,1,1,0.51
5439,2,0,0.51
5440,2,0,0.505
5441,1,1,0.505
5442,2,0,0.505
5443,2,0,0.505
5444,1,1,0.505
5445,2,0,0.505
5446,1,1,0.505
5447,1,1,0.505
5448,2,0,0.505
5449,2,0,0.5
5450,1,1,0.505
5451,2,0,0.505
5452,2,0,0.5
5453,1,1,0.505
5454,1,1,0.51
5455,2,0,0.505
5456,1,1,0.505
5457,2,0,0.505
5458,2,0,0.5
5459,1,1,0.5
5460,2,0,0.5
5461,1,1,0.5
5462,1,1,0.505
5463,2,0,0.505
5464,1,1,0.505
5465,1,1,0.505
5466,2,0,0.505
5467,2,0,0.5
5468,1,1,0.5
5469,2,0,0.5
5470,1,1,0.505
5471,1,1,0.505
5472,2,0,0.505
5473,1,1,0.505
5474,2,0,0.5
5475,2,0,0.5
5476,1,1,0.5
5477,1,1,0.505
5478,2,0,0.505
5479,1,1,0.505
5480,1,1,0.51
5481,2,0,0.51
5482,1,1,0.51
5483,2,0,0.505
5484,2,0,0.505
5485,1,1,0.505
5486,2,0,0.5
5487,1,1,0.505
5488,1,1,0.51
5489,2,0,0.505
5490,2,0,0.505
5491,1,1,0.505
5492,2,0,0.5
5493,2,0,0.5
5494,1,1,0.5
5495,1,1,0.5
5496,2,0,0.5
5497,1,1,0.505
5498,1,1,0.505
5499,2,0,0.505
5500,1,1,0.51
5501,2,0,0.505
5502,2,0,0.505
5503,1,1,0.505
5504,2,0,0.5
5505,2,0,0.5
5506,1,1,0.505
5507,1,1,0.505
5508,2,0,0.505
5509,1,1,0.51
5510,2,0,0.505
5511,2,0,0.5
5512,1,1,0.505
5513,2,0,0.5
5514,1,1,0.505
5515,1,1,0.51
5516,2,0,0.505
5517,2,0,0.505
5518,1,1,0.505
5519,2,0,0.5
5520,2,0,0.5
5521,1,1,0.5
5522,2,0,0.495
5523,1,1,0.5
5524,1,1,0.505
5525,2,0,0.5
5526,1,1,0.505
5527,2,0,0.5
5528,2,0,0.495
5529,1,1,0.5
5530,1,1,0.5
5531,2,0,0.5
5532,1,1,0.505
5533,1,1,0.505
5534,2,0,0.5
5535,2,0,0.5
5536,1,1,0.5
5537,2,0,0.495
5538,1,1,0.5
5539,1,1,0.5
5540,2,0,0.5
5541,1,1,0.505
5542,1,1,0.505
5543,2,0,0.505
5544,2,0,0.5
5545,1,1,0.5
5546,2,0,0.5
5547,2,0,0.5
5548,1,1,0.5
5549,2,0,0.5
5550,1,1,0.505
5551,1,1,0.505
5552,2,0,0.5
5553,1,1,0.505
5554,2,0,0.5
5555,2,0,0.5
5556,1,1,0.505
5557,1,1,0.505
5558,2,0,0.505
5559,1,1,0.51
5560,1,1,0.51
5561,2,0,0.505
5562,2,0,0.505
5563,1,1,0.505
5564,2,0,0.5
5565,2,0,0.5
5566,1,1,0.5
5567,2,0,0.5
5568,1,1,0.505
5569,1,1,0.505
5570,2,0,0.5
5571,2,0,0.5
5572,1,1,0.5
5573,2,0,0.495
5574,2,0,0.495
5575,1,1,0.5
5576,1,1,0.5
5577,2,0,0.5
5578,1,1,0.505
5579,2,0,0.5
5580,2,0,0.5
5581,1,1,0.5
5582,2,0,0.495
5583,2,0,0.495
5584,1,1,0.495
5585,1,1,0.5
5586,2,0,0.5
5587,1,1,0.5
5588,1,1,0.5
5589,2,0,0.5
5590,2,0,0.495
5591,1,1,0.495
5592,2,0,0.495
5593,1,1,0.495
5594,1,1,0.5
5595,2,0,0.5
5596,1,1,0.5
5597,2,0,0.5
5598,2,0,0.5
5599,1,1,0.5
5600,1,1,0.5
5601,2,0,0.5
5602,1,1,0.5
5603,1,1,0.5
5604,2,0,0.5
5605,1,1,0.505
5606,2,0,0.5
5607,2,0,0.5
5608,1,1,0.5
5609,2,0,0.495
5610,2,0,0.495
5611,1,1,0.495
5612,1,1,0.5
5613,2,0,0.5
5614,1,1,0.5
5615,1,1,0.5
5616,2,0,0.5
5617,2,0,0.495
5618,1,1,0.495
5619,2,0,0.495
5620,1,1,0.495
5621,1,1,0.5
5622,2,0,0.5
5623,1,1,0.5
5624,1,1,0.505
5625,2,0,0.505
5626,2,0,0.5
5627,1,1,0.5
5628,2,0,0.5
5629,2,0,0.495
5630,1,1,0.5
5631,2,0,0.5
5632,1,1,0.5
5633,1,1,0.505
5634,2,0,0.5
5635,2,0,0.495
5636,1,1,0.5
5637,2,0,0.495
5638,2,0,0.49
5639,1,1,0.495
5640,1,1,0.5
5641,2,0,0.495
5642,1,1,0.5
5643,2,0,0.5
5644,2,0,0.495
5645,1,1,0.5
5646,2,0,0.495
5647,1,1,0.495
5648,1,1,0.5
5649,2,0,0.5
5650,1,1,0.5
5651,1,1,0.505
5652,2,0,0.505
5653,2,0,0.5
5654,1,1,0.5
5655,2,0,0.5
5656,2,0,0.495
5657,1,1,0.5
5658,1,1,0.505
5659,2,0,0.5
5660,1,1,0.505
5661,2,0,0.5
5662,2,0,0.495
5663,1,1,0.5
5664,2,0,0.495
5665,2,0,0.49
5666,1,1,0.495
5667,1,1,0.5
5668,2,0,0.495
5669,1,1,0.5
5670,1,1,0.5
5671,2,0,0.495
5672,1,1,0.5
5673,2,0,0.495
5674,2,0,0.495
5675,1,1,0.5
5676,2,0,0.495
5677,1,1,0.495
5678,1,1,0.5
5679,2,0,0.495
5680,2,0,0.49
5681,1,1,0.495
5682,2,0,0.49
5683,2,0,0.49
5684,1,1,0.495
5685,1,1,0.495
5686,2,0,0.495
5687,1,1,0.495
5688,2,0,0.49
5689,2,0,0.49
5690,1,1,0.495
5691,2,0,0.49
5692,2,0,0.49
5693,1,1,0.495
5694,1,1,0.495
5695,2,0,0.49
5696,1,1,0.495
5697,1,1,0.495
5698,2,0,0.49
5699,1,1,0.495
5700,2,0,0.49
5701,2,0,0.49
5702,1,1,0.495
5703,1,1,0.495
5704,2,0,0.495
5705,1,1,0.5
5706,1,1,0.5
5707,2,0,0.495
5708,2,0,0.495
5709,1,1,0.495
5710,2,0,0.495
5711,2,0,0.495
5712,1,1,0.495
5713,2,0,0.495
5714,1,1,0.495
5715,1,1,0.495
5716,2,0,0.495
5717,1,1,0.5
5718,2,0,0.495
5719,2,0,0.495
5720,1,1,0.5
5721,1,1,0.5
5722,2,0,0.5
5723,1,1,0.5
5724,1,1,0.5
5725,2,0,0.5
5726,1,1,0.5
5727,2,0,0.5
5728,2,0,0.5
5729,1,1,0.5
5730,2,0,0.495
5731,2,0,0.495
5732,1,1,0.495
5733,1,1,0.495
5734,2,0,0.495
5735,1,1,0.5
5736,1,1,0.5
5737,2,0,0.5
5738,2,0,0.495
5739,1,1,0.495
5740,2,0,0.495
5741,1,1,0.495
5742,1,1,0.495
5743,2,0,0.495
5744,1,1,0.5
5745,2,0,0.495
5746,2,0,0.495
5747,1,1,0.5
5748,2,0,0.495
5749,2,0,0.495
5750,1,1,0.495
5751,1,1,0.495
5752,2,0,0.495
5753,1,1,0.495
5754,2,0,0.495
5755,2,0,0.495
5756,1,1,0.495
5757,2,0,0.49
5758,1,1,0.495
5759,1,1,0.495
5760,2,0,0.49
5761,2,0,0.49
5762,1,1,0.495
5763,2,0,0.49
5764,2,0,0.49
5765,1,1,0.495
5766,2,0,0.49
5767,1,1,0.495
5768,1,1,0.495
5769,2,0,0.49
5770,1,1,0.495
5771,1,1,0.5
5772,2,0,0.495
5773,2,0,0.495
5774,1,1,0.5
5775,2,0,0.495
5776,2,0,0.49
5777,1,1,0.495
5778,1,1,0.495
5779,2,0,0.495
5780,1,1,0.5
5781,2,0,0.495
5782,2,0,0.495
5783,1,1,0.5
5784,2,0,0.495
5785,1,1,0.495
5786,1,1,0.5
5787,2,0,0.495
5788,2,0,0.49
5789,1,1,0.495
5790,2,0,0.495
5791,2,0,0.49
5792,1,1,0.495
5793,2,0,0.49
5794,1,1,0.49
5795,1,1,0.495
5796,2,0,0.49
5797,1,1,0.495
5798,2,0,0.495
5799,2,0,0.49
5800,1,1,0.49
5801,1,1,0.495
5802,2,0,0.49
5803,1,1,0.49
5804,1,1,0.495
5805,2,0,0.49
5806,2,0,0.49
5807,1,1,0.495
5808,2,0,0.49
5809,2,0,0.49
5810,1,1,0.495
5811,2,0,0.49
5812,1,1,0.49
5813,1,1,0.495
5814,2,0,0.49
5815,2,0,0.485
5816,1,1,0.49
5817,2,0,0.49
5818,2,0,0.485
5819,1,1,0.49
5820,1,1,0.49
5821,2,0,0.485
5822,1,1,0.49
5823,2,0,0.485
5824,2,0,0.48
5825,1,1,0.485
5826,2,0,0.485
5827,2,0,0.48
5828,1,1,0.485
5829,1,1,0.49
5830,2,0,0.485
5831,1,1,0.49
5832,1,1,0.49
5833,2,0,0.485
5834,1,1,0.49
5835,2,0,0.49
5836,2,0,0.485
5837,1,1,0.49
5838,2,0,0.49
5839,1,1,0.49
5840,1,1,0.49
5841,2,0,0.49
5842,2,0,0.485
5843,1,1,0.49
5844,2,0,0.49
5845,2,0,0.485
5846,1,1,0.49
5847,2,0,0.485
5848,1,1,0.485
5849,1,1,0.49
5850,2,0,0.485
5851,1,1,0.485
5852,1,1,0.49
5853,2,0,0.49
5854,2,0,0.485
5855,1,1,0.49
5856,2,0,0.49
5857,1,1,0.49
5858,1,1,0.49
5859,2,0,0.49
5860,1,1,0.49
5861,2,0,0.49
5862,2,0,0.49
5863,1,1,0.49
5864,2,0,0.49
5865,2,0,0.49
5866,1,1,0.49
5867,1,1,0.49
5868,2,0,0.49
5869,1,1,0.49
5870,1,1,0.49
5871,2,0,0.49
5872,1,1,0.49
5873,2,0,0.49
5874,2,0,0.49
5875,1,1,0.49
5876,1,1,0.495
5877,2,0,0.49
5878,1,1,0.49
5879,1,1,0.495
5880,2,0,0.495
5881,2,0,0.49
5882,1,1,0.495
5883,2,0,0.495
5884,1,1,0.495
5885,1,1,0.495
5886,2,0,0.495
5887,1,1,0.495
5888,1,1,0.5
5889,2,0,0.5
5890,2,0,0.495
5891,1,1,0.5
5892,2,0,0.5
5893,2,0,0.495
5894,1,1,0.495
5895,1,1,0.5
5896,2,0,0.495
5897,1,1,0.495
5898,2,0,0.495
5899,2,0,0.49
5900,1,1,0.495
5901,2,0,0.495
5902,1,1,0.495
5903,1,1,0.495
5904,2,0,0.495
5905,1,1,0.495
5906,1,1,0.495
5907,2,0,0.495
5908,2,0,0.495
5909,1,1,0.495
5910,2,0,0.495
5911,2,0,0.495
5912,1,1,0.495
5913,2,0,0.495
5914,1,1,0.495
5915,1,1,0.495
5916,2,0,0.495
5917,2,0,0.49
5918,1,1,0.495
5919,2,0,0.495
5920,2,0,0.49
5921,1,1,0.49
5922,1,1,0.495
5923,2,0,0.49
5924,1,1,0.49
5925,2,0,0.49
5926,2,0,0.485
5927,1,1,0.49
5928,2,0,0.49
5929,1,1,0.49
5930,1,1,0.495
5931,2,0,0.495
5932,1,1,0.495
5933,1,1,0.495
5934,2,0,0.495
5935,2,0,0.49
5936,1,1,0.49
5937,2,0,0.49
5938,1,1,0.495
5939,1,1,0.495
5940,2,0,0.495
5941,1,1,0.495
5942,2,0,0.49
5943,2,0,0.49
5944,1,1,0.49
5945,1,1,0.495
5946,2,0,0.495
5947,1,1,0.495
5948,1,1,0.5
5949,2,0,0.5
5950,1,1,0.5
5951,2,0,0.495
5952,2,0,0.495
5953,1,1,0.495
5954,2,0,0.495
5955,2,0,0.495
5956,1,1,0.495
5957,1,1,0.5
5958,2,0,0.495
5959,1,1,0.495
5960,1,1,0.5
5961,2,0,0.5
5962,2,0,0.495
5963,1,1,0.5
5964,2,0,0.5
5965,1,1,0.5
5966,1,1,0.505
5967,2,0,0.5
5968,1,1,0.5
5969,2,0,0.5
5970,2,0,0.495
5971,1,1,0.495
5972,2,0,0.495
5973,2,0,0.495
5974,1,1,0.495
5975,1,1,0.5
5976,2,0,0.5
5977,1,1,0.5
5978,2,0,0.495
5979,2,0,0.495
5980,1,1,0.495
5981,2,0,0.495
5982,1,1,0.5
5983,1,1,0.5
5984,2,0,0.5
5985,2,0,0.495
5986,1,1,0.495
5987,2,0,0.495
5988,2,0,0.495
5989,1,1,0.495
5990,1,1,0.5
5991,2,0,0.5
5992,1,1,0.5
5993,1,1,0.505
5994,2,0,0.5
5995,1,1,0.5
5996,2,0,0.5
5997,2,0,0.495
5998,1,1,0.5
5999,2,0,0.5
6000,2,0,0.495
